molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL578512,Cn1ncnc2c(=O)n(C)c(=O)nc1-2,active,193.166,-1.6261999999999999,0.0,7.0,6.62324060459512
CHEMBL3192605,Oc1ccc(/C=N/c2ccc3ncccc3c2)c(O)c1,inactive,264.284,3.396600000000001,2.0,4.0,4.301029995663981
CHEMBL1378621,CCOC(=O)N1CCC(NC(=O)CSCc2nc(-c3sccc3C)oc2C)CC1,inactive,437.5870000000003,3.9902400000000036,1.0,7.0,4.301029995663981
CHEMBL1506862,COc1ccc(S(=O)(=O)N(C)CC(=O)N2CCC(C(N)=O)CC2)cc1Cl,inactive,403.88800000000015,0.693,1.0,5.0,4.301029995663981
CHEMBL491808,Cc1ccc(S(=O)(=O)Nc2ccc(N)c(-c3ccccc3O)c2)cc1,inactive,354.43100000000004,3.7506200000000014,3.0,4.0,4.301029995663981
CHEMBL1474345,COc1cc(NCC(O)CN(CC(C)C)CC(C)C)c2nc(C)ccc2c1,inactive,373.5410000000001,3.938620000000003,2.0,5.0,4.301029995663981
CHEMBL1326304,Cc1ccc(C(=O)O)cc1S(=O)(=O)NCC1CCCO1,inactive,299.34800000000007,1.1505200000000002,2.0,4.0,4.301029995663981
CHEMBL1353231,O=C1c2ccccc2C(=O)N1Cc1ccc2c(c1)OCO2,inactive,281.267,2.2115,0.0,4.0,4.301029995663981
CHEMBL1467677,O=S(=O)(NC1CCc2ccccc21)c1ccc(S(=O)(=O)N2CCCC2)cc1,inactive,406.5290000000002,2.4369000000000005,1.0,4.0,4.301029995663981
CHEMBL1593720,COc1cc(NCCCC(C)=NO)c2nccc(OCc3ccccc3)c2c1,inactive,379.46000000000015,4.864600000000004,2.0,6.0,4.301029995663981
CHEMBL1601490,O=C(NCc1cccnc1)C1c2ccccc2C(=O)N1Cc1ccco1,inactive,347.3740000000001,2.6881000000000004,1.0,4.0,4.301029995663981
CHEMBL1378746,Cc1cccc(NC(=O)Cn2nnc(-c3cccs3)n2)c1C,inactive,313.3860000000001,2.657140000000001,1.0,6.0,4.301029995663981
CHEMBL1318208,COc1cc(NCCCC(C)=O)c2nccc(OCc3ccccc3)c2c1,inactive,364.4450000000001,4.603500000000004,1.0,5.0,4.301029995663981
CHEMBL1396145,Nc1cccc2cc(O)ccc12,inactive,159.188,2.1276,2.0,2.0,4.301029995663981
CHEMBL1530090,O=C(NCCN1CCOCC1)NC1(C(F)(F)F)Oc2ccc(Cl)cc2O1,inactive,395.76500000000004,1.9586999999999997,2.0,5.0,4.301029995663981
CHEMBL1358332,O=C1C(=C2Nc3ccccc3S2)C(=O)c2ccccc21,inactive,279.32,3.495000000000002,1.0,4.0,4.301029995663981
CHEMBL1366600,CCOC(=O)c1c(C)[nH]c2ccc(O)cc12,inactive,219.24,2.35862,2.0,3.0,4.301029995663981
CHEMBL1468038,CC(=O)CCc1c(C)nc2ccccc2c1O,inactive,229.27900000000002,2.770420000000002,1.0,3.0,4.301029995663981
CHEMBL521938,Nc1ccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)cc1-c1ccccc1O,inactive,409.2940000000001,4.749000000000003,3.0,4.0,4.301029995663981
CHEMBL1563133,CCCC(C)C(=O)Nc1cc(OC)ccc1OC,inactive,251.326,3.078500000000002,1.0,3.0,4.301029995663981
CHEMBL1350054,CCOC(=O)c1oc2c(O)c(O)ccc2c(=O)c1-c1nncn1-c1ccccc1,inactive,393.3550000000001,2.6286000000000005,2.0,9.0,4.61842468468168
CHEMBL1406512,O=S(=O)(Nc1cc(OCc2ccccc2)cc2cccnc12)c1ccc(F)cc1,inactive,408.45400000000006,4.753700000000003,1.0,4.0,4.301029995663981
CHEMBL1350227,CC(=O)Nc1cnc2ccccc2n1,inactive,187.202,1.5881999999999996,1.0,3.0,4.32575630831902
CHEMBL1398211,Cc1ccc(S(=O)(=O)Nc2cc(O)cc3cccnc23)cc1,inactive,314.36600000000004,3.049620000000001,2.0,4.0,4.301029995663981
CHEMBL1551110,CCc1cc(C(=O)Cc2cscn2)c(O)cc1O,inactive,263.318,2.542100000000001,2.0,5.0,4.301029995663981
CHEMBL1396038,CCOc1ccc2ccccc2c1-c1cc(NS(=O)(=O)c2ccc(C)cc2)ccc1N,inactive,432.5450000000002,5.596920000000005,2.0,4.0,4.301029995663981
CHEMBL1451927,O=C(c1cc(-c2ccncc2)nc2ccc(Br)cc12)N1CCN(c2ccccn2)CC1,inactive,474.36200000000025,4.416700000000005,0.0,5.0,4.301029995663981
CHEMBL1601286,Cn1c(=O)c2c(nc(NCc3ccc4c(c3)OCO4)n2C)n(C)c1=O,inactive,343.3430000000001,0.3114999999999999,1.0,9.0,4.301029995663981
CHEMBL1485365,Nc1ccc(CSc2ccc(Cl)cc2)c(O)c1,inactive,265.76500000000004,3.9201000000000015,2.0,3.0,4.301029995663981
CHEMBL1391290,C=CCNC(=O)CN(c1cccc(Br)c1)S(C)(=O)=O,inactive,347.2340000000001,1.5172999999999999,1.0,3.0,4.301029995663981
CHEMBL1593830,COc1ccc(C(=O)c2c(C)n(C)c(=O)n(C)c2=O)cc1,inactive,288.303,0.6320199999999996,0.0,6.0,4.301029995663981
CHEMBL1586936,CCOC(=O)C1=C(C)OC(N)=C(C(=O)OCC)C1c1cccnc1,inactive,332.356,1.7658999999999998,1.0,7.0,4.301029995663981
CHEMBL1437465,Cc1nc(SCC(=O)c2ccc(O)cc2O)n[nH]1,inactive,265.294,1.49932,3.0,6.0,4.301029995663981
CHEMBL489566,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(O)c(-c3ccccc3O)c2)c1,inactive,386.3850000000001,3.4738000000000007,3.0,6.0,4.301029995663981
CHEMBL1446221,N#CCSc1n[nH]c2nc(=O)cc(N)n12,inactive,222.23299999999998,-0.38452000000000014,2.0,7.0,4.301029995663981
CHEMBL1712181,CN(C)/C=N/c1c(Br)cc(Br)c2nonc12,inactive,347.99800000000005,2.9692000000000016,0.0,4.0,4.301029995663981
CHEMBL1602711,CC(C)OC(=O)CSc1nc2ccccc2s1,inactive,267.375,3.3400000000000025,0.0,5.0,4.301029995663981
CHEMBL1509760,Cc1ccc(NC(=O)CC2SCCNC2=O)cc1Cl,inactive,298.7950000000001,2.20862,2.0,3.0,4.301029995663981
CHEMBL1551196,Cc1cc(=O)oc2c(N)c(OCc3ccccc3)ccc12,inactive,281.31100000000004,3.262620000000002,1.0,4.0,4.301029995663981
CHEMBL1564253,O=c1oc2c3c4c(cc2s1)CCCN4CCC3,inactive,247.3189999999999,2.553300000000001,0.0,4.0,4.301029995663981
CHEMBL1470602,Cc1ccc(S(=O)(=O)C(CCC(=O)N2CCOCC2)S(=O)(=O)c2ccc(C)cc2)cc1,inactive,465.5930000000002,2.51614,0.0,6.0,4.301029995663981
CHEMBL1394289,Cc1nnc(NC(=O)CSc2nc(N)cc(N)n2)s1,inactive,297.36899999999997,0.5317199999999997,3.0,9.0,4.301029995663981
CHEMBL1564386,c1ccc2sc(SCc3ccc(-c4nnco4)cc3)nc2c1,inactive,325.41800000000006,4.638600000000003,0.0,6.0,4.301029995663981
CHEMBL1514322,CCc1cc(C(=O)Cn2cnc3ccccc32)c(O)cc1O,inactive,296.326,2.8928000000000016,2.0,5.0,4.301029995663981
CHEMBL1603087,Cc1[nH]c2c(N)cccc2c1C,inactive,160.21999999999997,2.3669400000000005,2.0,1.0,4.301029995663981
CHEMBL1588197,OCCCc1nc2n(n1)C(c1ccccc1)C=C(c1ccccc1)N2,inactive,332.40700000000004,3.2590000000000012,2.0,5.0,4.301029995663981
CHEMBL1407717,COc1cc(N)c2nccc(Cl)c2c1,inactive,208.64800000000002,2.479,1.0,3.0,4.301029995663981
CHEMBL1392663,O=C1c2ccccc2C(Nc2ccc3c(c2)OCO3)N1Cc1ccc2c(c1)OCO2,inactive,402.4060000000002,3.910700000000002,1.0,6.0,4.301029995663981
CHEMBL1510784,O=C(NCCCn1ccnc1)c1noc2c1CCc1ccccc1-2,inactive,322.368,2.4568000000000003,1.0,5.0,4.868224196951116
CHEMBL1594124,O=C1C(=C2C=Cc3ccccc3N2)C(=O)c2ccccc21,inactive,273.291,3.4586000000000015,1.0,3.0,4.301029995663981
CHEMBL1398487,COc1cc(N)c2nccc(OCc3ccccc3)c2c1,inactive,280.32700000000006,3.404600000000002,1.0,4.0,4.301029995663981
CHEMBL1473002,Nc1ccc(NS(=O)(=O)c2ccccc2)c(O)c1,inactive,264.30600000000004,1.7752,3.0,4.0,4.301029995663981
CHEMBL1531620,CC(C)c1cc(Nc2cccc(O)c2)cc(C(C)C)c1O,inactive,285.387,5.088200000000004,3.0,3.0,4.565220386532297
CHEMBL1356549,COc1ccc(C2CC(c3ccccc3O)=NN2)cc1OC,inactive,298.3420000000001,2.8481000000000005,2.0,5.0,4.301029995663981
CHEMBL522110,COc1ccc2c(c1-c1cc(NS(=O)(=O)c3cccc([N+](=O)[O-])c3)ccc1N)OCO2,inactive,443.43700000000024,3.382100000000002,2.0,8.0,4.301029995663981
CHEMBL1550356,O=C(c1sc2ccccc2c1Cl)N(Cc1ccco1)C1CCS(=O)(=O)C1,inactive,409.91600000000017,3.9772000000000043,0.0,5.0,4.301029995663981
CHEMBL1393480,COc1ccccc1-c1nnc2n1N=C(c1ccc(O)c(O)c1)CS2,inactive,354.3910000000001,2.7230000000000016,2.0,8.0,4.971750113970562
CHEMBL1396499,Oc1cc(O)c2ncccc2c1,inactive,161.16,1.6459999999999995,2.0,3.0,4.301029995663981
CHEMBL1594047,Nc1cc(Cl)cc2cccnc12,inactive,178.622,2.4703999999999997,1.0,2.0,4.301029995663981
CHEMBL1970662,O=C1C(c2cnc3ccccc3n2)=C(O)c2ccccc21,inactive,274.279,3.2524000000000006,1.0,4.0,4.698970004336019
CHEMBL1472193,Cc1ccc(S(=O)(=O)Nc2ccc3oc(=O)sc3c2)c(C)c1,inactive,335.40600000000006,3.272140000000001,1.0,5.0,4.339622191686664
CHEMBL1570737,COc1ccc(OC)c(-n2c(C)nc3cc(C(=O)O)ccc32)c1,inactive,312.325,3.0493200000000007,1.0,5.0,4.525929496784956
CHEMBL216973,Nc1cccc2cnccc12,inactive,144.177,1.817,1.0,2.0,4.301029995663981
CHEMBL1589657,Cn1cnnc1SCC(=O)c1ccc2c(c1)CCCC2,inactive,287.3880000000001,2.6689000000000007,0.0,5.0,4.301029995663981
CHEMBL1563,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,active,563.9870000000003,1.4506999999999997,5.0,11.0,6.760450279159527
CHEMBL1575084,CCn1c(CSc2nccn2C)nc2cc(C(=O)O)ccc21,inactive,316.3860000000001,2.7802000000000007,1.0,6.0,4.873638026366788
CHEMBL1536235,COc1ccc(N2C(=O)CSC23C(=O)N2CCCc4cccc3c42)cc1,inactive,366.44200000000006,2.9208000000000016,0.0,4.0,4.301029995663981
CHEMBL1408033,CCc1ccc(CNc2ccc(N3CCN(C(C)=O)CC3)cc2)cc1,inactive,337.4670000000001,3.529600000000002,1.0,3.0,4.420050717361076
CHEMBL1437896,COc1cc(NS(=O)(=O)c2ccc(F)c(C#N)c2)c2ncccc2c1,inactive,357.36600000000004,3.0549800000000014,1.0,5.0,4.301029995663981
CHEMBL1437912,O=c1cc(NCCCO)c2ccccc2o1,inactive,219.24,1.5872999999999997,2.0,4.0,4.301029995663981
CHEMBL1418832,N#Cc1ccc(CSc2nnc(Nc3ccccc3)s2)cc1,inactive,324.434,4.445680000000002,1.0,6.0,4.301029995663981
CHEMBL1627146,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cc(OCc3ccccc3)cc3cccnc23)cc1F,inactive,453.4510000000001,4.661900000000003,1.0,6.0,4.301029995663981
CHEMBL1438081,CCOc1ccc(S(=O)(=O)Nc2cc(Sc3nc[nH]n3)c3oc(=O)sc3c2)cc1,inactive,450.52300000000014,3.3233000000000015,2.0,9.0,4.490589120089102
CHEMBL1339642,CC(OC(=O)c1cccs1)C(=O)NCc1cccs1,inactive,295.38499999999993,2.6713000000000005,1.0,5.0,4.301029995663981
CHEMBL1093246,Oc1ccc(/N=C/c2ccc(O)c(O)c2)cc1,inactive,229.235,2.554000000000001,3.0,4.0,4.686004196903582
CHEMBL1379677,O=C1c2ccccc2-c2onc3ccc(NCCCn4ccnc4)c1c23,active,344.374,3.7379000000000016,1.0,6.0,6.552686891176432
CHEMBL1555938,CCCCn1c(NC(=O)c2ccccc2)c(C#N)c2nc3ccccc3nc21,inactive,369.4280000000001,4.508580000000003,1.0,5.0,4.566731133254774
CHEMBL359744,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,active,579.9860000000003,0.4230999999999994,6.0,12.0,6.575118363368933
CHEMBL1516834,Cc1ccccc1Nc1cc2ccccc2c(O)n1,inactive,250.30100000000002,3.9924200000000023,2.0,3.0,4.470551678738867
CHEMBL1594620,N#Cc1c(-c2ccco2)[nH]c(=O)[nH]c1=O,inactive,203.15699999999995,0.19487999999999972,2.0,4.0,4.301029995663981
CHEMBL1409586,COc1ccc(N2CSC3=C(C#N)C(c4ccc(OC)c(OC)c4)CC(=O)N3C2)c(OC)c1,inactive,467.5470000000003,3.9404800000000018,0.0,8.0,4.301029995663981
CHEMBL1359487,CCc1nc(SCC(=O)c2ccc(O)cc2O)n[nH]1,inactive,279.32099999999997,1.7532999999999999,3.0,6.0,4.301029995663981
CHEMBL490596,COc1ccc2c(c1-c1cc(NS(=O)(=O)c3cc(Cl)ccc3Cl)ccc1N)OCO2,inactive,467.3300000000002,4.780700000000003,2.0,6.0,4.301029995663981
CHEMBL1438567,Cc1ccc(CNc2ccc(O)cc2)cc1,inactive,213.28000000000003,3.3127200000000014,2.0,2.0,4.387287119153543
CHEMBL1477720,CCCCCC(=O)N1CC2(C)CN(C(=O)CCCCC)CC(C)(C1)C2=O,inactive,364.5300000000002,3.4131000000000027,0.0,3.0,4.301029995663981
CHEMBL1357064,COc1cc(NC(C)CCCNC(C)C)c2ncccc2c1OC.O=C(O)C(=O)O,inactive,421.4940000000002,2.9862,4.0,7.0,4.301029995663981
CHEMBL1759,COc1cc(N)c2ncccc2c1,inactive,174.20300000000003,1.8256,1.0,3.0,4.301029995663981
CHEMBL506,COc1cc(NC(C)CCCN)c2ncccc2c1,inactive,259.35299999999995,2.782700000000001,2.0,4.0,4.301029995663981
CHEMBL1435236,COc1cc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ncccc2c1,inactive,404.3600000000001,2.8606000000000007,1.0,8.0,4.301029995663981
CHEMBL1396244,COc1cc(NCCCN(CC(C)C)CC(C)C)c2ncccc2c1Cl,inactive,377.96000000000004,5.3128000000000055,1.0,4.0,4.301029995663981
CHEMBL1590250,Nc1cc(O)cc2cccnc12,active,160.176,1.5226,2.0,3.0,6.204119982655925
CHEMBL1236713,COc1ccccc1-c1cc(Cl)nc(N)n1,inactive,235.67399999999998,2.3878,1.0,4.0,4.301029995663981
CHEMBL1774833,COc1cccc(Cl)c1-c1cc(C)nc(N)n1,inactive,249.70099999999996,2.6962200000000003,1.0,4.0,5.0
CHEMBL1774905,CCNC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCCC(F)(F)F)c2C1,active,478.30200000000025,4.799000000000004,2.0,5.0,6.022276394711152
CHEMBL1774907,CC(C)NC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCCC(F)(F)F)c2C1,active,492.3290000000003,5.1875000000000036,2.0,5.0,6.075720713938118
CHEMBL1738803,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCCC(F)(F)F)n1)CN(C(=O)NC1CCC1)C2,active,504.3400000000003,5.331600000000003,2.0,5.0,6.7447274948966935
CHEMBL1774910,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCc3ccccc3)n1)CN(C(=O)NC1CCC1)C2,active,498.4140000000003,5.231800000000004,2.0,5.0,6.2441251443275085
CHEMBL1774914,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCCO)n1)CN(C(=O)NC1CCC1)C2,inactive,452.3420000000003,3.371500000000001,3.0,6.0,4.886056647693163
CHEMBL1774916,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCN3CC(F)(F)C3)n1)CN(C(=O)NC1CCC1)C2,active,513.3760000000003,3.940000000000002,2.0,6.0,6.356547323513812
CHEMBL1774918,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC1CCC1)C2,active,488.3790000000003,3.8858000000000015,2.0,7.0,6.823908740944319
CHEMBL1774920,CNC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)c2C1,active,448.3140000000002,2.9631000000000016,2.0,7.0,6.267606240177032
CHEMBL1774921,CCNC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)c2C1,active,462.34100000000024,3.353200000000003,2.0,7.0,6.309803919971486
CHEMBL1774922,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC1CC1)C2,active,474.35200000000026,3.495700000000001,2.0,7.0,6.823908740944319
CHEMBL1774923,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC1CC(F)(F)C1)C2,active,524.3590000000002,4.131000000000002,2.0,7.0,6.698970004336019
CHEMBL1774924,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC13CC(C1)C3)C2,active,500.3900000000003,3.8858000000000015,2.0,7.0,7.1249387366083
CHEMBL1774925,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NCC(F)F)C2,active,498.3210000000002,3.5984000000000016,2.0,7.0,7.040958607678906
CHEMBL1774926,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NCC(F)(F)F)C2,active,516.3110000000001,3.8956000000000017,2.0,7.0,6.920818753952375
CHEMBL1738805,CC(F)(F)CNC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)c2C1,active,512.3480000000003,3.988500000000002,2.0,7.0,6.7447274948966935
CHEMBL1774927,Cc1cnn(CCOc2cc(Cl)cc(Cl)c2-c2nc(N)nc3c2CN(C(=O)NC24CC(C2)C4)C3)c1,active,514.4170000000005,4.194220000000002,2.0,7.0,6.142667503568731
CHEMBL1774928,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cc(Cl)cn3)n1)CN(C(=O)NC13CC(C1)C3)C2,active,534.8350000000002,4.539200000000002,2.0,7.0,7.3979400086720375
CHEMBL1774929,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cc(F)cn3)n1)CN(C(=O)NC13CC(C1)C3)C2,active,518.3800000000002,4.024900000000002,2.0,7.0,7.698970004336019
CHEMBL1774930,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cc(F)cn3)n1)CN(C(=O)NCC(F)(F)F)C2,active,534.3010000000002,4.034700000000002,2.0,7.0,7.346787486224656
CHEMBL1774931,Cc1cc(Cl)cc(OCCn2cc(F)cn2)c1-c1nc(N)nc2c1CN(C(=O)NCC(F)(F)F)C2,active,513.8830000000003,3.689720000000001,2.0,7.0,7.431798275933005
CHEMBL1774932,CC(F)(F)CNC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCn3cc(F)cn3)c2C1,active,530.3380000000002,4.127600000000002,2.0,7.0,7.481486060122112
CHEMBL1774933,Cc1cc(Cl)cc(OCCn2cc(F)cn2)c1-c1nc(N)nc2c1CN(C(=O)NCC(C)(F)F)C2,active,509.9200000000003,3.7826200000000014,2.0,7.0,7.443697499232712
CHEMBL1738703,Cc1c2c(n3c1CCCNC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,408.54600000000033,3.3759200000000016,3.0,5.0,6.935542010773082
CHEMBL1760614,CC(=O)N1CCc2c(C)c3c(n2-c2ccc(C(N)=O)c(c2)N[C@@H](C)CC1)CC(C)(C)CC3=O,active,450.58300000000037,3.634820000000003,2.0,5.0,6.966576244513051
CHEMBL1778190,Cc1c2c(n3c1CCCN[C@H](C)CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,408.54600000000033,3.3759200000000016,3.0,5.0,7.327902142064283
CHEMBL1778191,Cc1c2c(n3c1CCN(C(=O)CN)CC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,465.59800000000035,2.57362,3.0,6.0,6.037630664329979
CHEMBL1778193,Cc1c2c(n3c1CCN(C(=O)[C@@H](C)N)CC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,479.62500000000034,2.9621200000000005,3.0,6.0,6.311580177997289
CHEMBL1778194,Cc1c2c(n3c1CCN(C(=O)[C@H](C)N)CC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,479.62500000000034,2.9621200000000005,3.0,6.0,6.623423042943488
CHEMBL1778195,CC(=O)NCC(=O)N1CCc2c(C)c3c(n2-c2ccc(C(N)=O)c(c2)N[C@@H](C)CC1)CC(C)(C)CC3=O,active,507.6350000000004,2.7510200000000014,3.0,6.0,6.17134010346468
CHEMBL1778196,Cc1c2c(n3c1CCN(C(=O)CN(C)C)CC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,493.6520000000003,3.17652,2.0,6.0,6.962573502059376
CHEMBL1778197,CC(=O)N1CCCc2c(C)c3c(n2-c2ccc(C(N)=O)c(c2)N[C@@H](C)C1)CC(C)(C)CC3=O,active,450.5830000000003,3.634820000000003,2.0,5.0,6.954677021213342
CHEMBL1778202,Cc1c2c(n3c1CC(=O)NCC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,422.5290000000003,2.902520000000001,3.0,5.0,6.282329496997738
CHEMBL1778203,Cc1c2c(n3c1CC(=O)N(C)CC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,436.5560000000003,3.244720000000002,2.0,5.0,6.795880017344075
CHEMBL1778204,Cc1c2c(n3c1CC(=O)N(C(C)C)CC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,464.61000000000035,4.023320000000003,2.0,5.0,6.555955204081924
CHEMBL1778205,COCCN1CC[C@H](C)Nc2cc(ccc2C(N)=O)-n2c(c(C)c3c2CC(C)(C)CC3=O)CC1=O,active,480.60900000000044,3.261320000000002,2.0,6.0,6.966576244513051
CHEMBL1778206,Cc1c2c(n3c1CC(=O)N(CCN(C)C)CC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,493.6520000000003,3.17652,2.0,6.0,6.603800652904264
CHEMBL1778208,Cc1c2c(n3c1CCCNC(=O)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,422.52900000000034,2.902520000000001,3.0,5.0,7.102372908709558
CHEMBL1778209,Cc1c2c(n3c1CCCNC(=O)[C@@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,422.52900000000034,2.902520000000001,3.0,5.0,6.910094888560602
CHEMBL1738704,Cc1c2c(n3c1CCCN(C)C(=O)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,active,436.5560000000003,3.244720000000002,2.0,5.0,7.221848749616356
CHEMBL1778210,Cc1c2c(n3c1CCCN(CCN)C(=O)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,inactive,465.59800000000035,2.57362,3.0,6.0,4.698970004336019
CHEMBL1778211,CC(=O)NCCN1CCCc2c(C)c3c(n2-c2ccc(C(N)=O)c(c2)N[C@@H](C)C1=O)CC(C)(C)CC3=O,inactive,507.6350000000004,2.7510200000000014,3.0,6.0,4.802140768261912
CHEMBL1779582,Cc1cc(-c2ccccc2)nc(N)n1,inactive,185.23,2.0342199999999995,1.0,3.0,5.0
CHEMBL1774832,COc1ccccc1-c1cc(C)nc(N)n1,inactive,215.25599999999997,2.0428199999999994,1.0,4.0,5.0
CHEMBL1779580,CC(C)(C)OC(=O)n1cccc1-c1cc(Cl)nc(N)n1,inactive,294.742,2.9639000000000006,1.0,6.0,4.346787486224656
CHEMBL1779583,COc1cc(Cl)ccc1-c1cc(C)nc(N)n1,inactive,249.701,2.6962200000000003,1.0,4.0,4.568636235841013
CHEMBL1779584,Cc1cc(-c2ccc(Cl)cc2Cl)nc(N)n1,inactive,254.12,3.341020000000001,1.0,3.0,4.978810700930062
CHEMBL1738736,COc1cc(-c2cc(C)nc(N)n2)c(Cl)cc1Cl,inactive,284.14599999999996,3.3496200000000016,1.0,4.0,5.0
CHEMBL1738737,COc1cc(-c2nc(C)nc3[nH]cc(C#N)c23)c(Cl)cc1Cl,active,333.178,4.120400000000002,1.0,4.0,6.0
CHEMBL1738738,COc1cc(-c2nc(C)nc3[nH]c(C)c(C#N)c23)c(Cl)cc1Cl,active,347.20500000000004,4.428820000000002,1.0,4.0,6.154901959985743
CHEMBL1779734,CCc1[nH]c2nc(C)nc(-c3cc(OC)c(Cl)cc3Cl)c2c1C#N,active,361.2320000000001,4.682800000000003,1.0,4.0,6.301029995663981
CHEMBL2170446,Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCc1ccccc1Cl,active,504.79700000000025,4.947000000000002,1.0,8.0,7.301029995663981
CHEMBL2170447,Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCc1ccccc1Br,active,549.2480000000003,5.056100000000002,1.0,8.0,7.301029995663981
CHEMBL2170448,Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCc1ccccc1F,active,488.3420000000002,4.432700000000001,1.0,8.0,7.301029995663981
CHEMBL2170470,C[C@H](O)C(=O)N1CCC(CCn2c(Sc3cc4c(cc3Br)OCO4)nc3c(N)ncnc32)CC1,active,549.451,3.0604000000000005,2.0,10.0,7.0
CHEMBL2170451,Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCC1CCC(F)(F)CC1,active,512.3800000000003,5.266500000000003,1.0,8.0,6.0
CHEMBL2170452,Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCC1CCOCC1,active,478.37200000000036,3.867600000000003,1.0,9.0,7.045757490560675
CHEMBL2170453,Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CC[C@H]1CCCCN1C=O,active,505.39800000000037,3.451900000000002,1.0,9.0,6.721246399047171
CHEMBL2170454,Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CC[C@@H]1CCCCN1C=O,active,505.39800000000037,3.451900000000002,1.0,9.0,6.7447274948966935
CHEMBL2170455,Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCC(N)C1CC1,active,463.3610000000003,3.178300000000001,2.0,9.0,7.096910013008056
CHEMBL2170495,N#Cc1cc2c(cc1Sc1nc3c(N)ncnc3n1CCC1CCN(C=O)CC1)OCO2,active,451.51200000000034,2.4185799999999995,1.0,10.0,6.6020599913279625
CHEMBL2170494,C[C@H](O)C(=O)N1CCC(CCn2c(Sc3cc4c(cc3Cl)OCO4)nc3c(N)ncnc32)CC1,active,505.00000000000034,2.9513,2.0,10.0,6.267606240177032
